time,Open,High,Low,Close,Volume,spread,Volume
2026-04-30 23:00:00,94751.179,94774.058,94731.933,94746.525,150,4588,0
2026-04-30 23:05:00,94747.842,94769.891,94670.564,94700.848,150,4588,0
2026-04-30 23:10:00,94699.151,94699.151,94599.752,94630.348,149,4588,0
2026-04-30 23:15:00,94626.046,94666.961,94624.055,94633.99,150,4588,0
2026-04-30 23:20:00,94635.911,94765.267,94630.152,94756.46,150,4588,0
2026-04-30 23:25:00,94756.643,94803.768,94746.065,94764.544,150,4588,0
2026-04-30 23:30:00,94766.139,94766.139,94670.94,94761.572,150,4588,0
2026-04-30 23:35:00,94763.89,94818.773,94757.797,94799.375,150,4588,0
2026-04-30 23:40:00,94798.341,94814.565,94724.967,94724.967,150,4588,0
2026-04-30 23:45:00,94719.266,94827.42,94719.266,94823.939,150,4588,0
2026-04-30 23:50:00,94823.473,94879.136,94800.025,94867.849,150,4588,0
2026-04-30 23:55:00,94865.459,94892.303,94820.059,94888.647,150,4588,0
2026-05-01 00:00:00,94886.304,94892.457,94836.809,94846.733,150,4588,0
2026-05-01 00:05:00,94843.073,94863.649,94804.475,94816.179,150,4588,0
2026-05-01 00:10:00,94814.837,94827.604,94778.412,94805.748,150,4588,0
2026-05-01 00:15:00,94800.913,94825.298,94780.284,94807.681,150,4588,0
2026-05-01 00:20:00,94803.715,94848.904,94785.748,94816.741,150,4588,0
2026-05-01 00:25:00,94811.439,94811.439,94762.071,94808.123,150,4588,0
2026-05-01 00:30:00,94801.91,94866.042,94794.418,94866.042,150,4588,0
2026-05-01 00:35:00,94868.012,94942.868,94860.134,94940.956,150,4588,0
2026-05-01 00:40:00,94942.454,95016.47,94938.423,94984.224,150,4588,0
2026-05-01 00:45:00,94985.861,94990.491,94908.795,94932.601,150,4588,0
2026-05-01 00:50:00,94929.729,94958.531,94896.533,94897.386,150,4588,0
2026-05-01 00:55:00,94899.586,94952.188,94889.613,94930.799,150,4588,0
2026-05-01 01:00:00,94932.78,94953.448,94907.506,94919.279,150,4588,0
2026-05-01 01:05:00,94914.604,94921.616,94864.445,94872.554,150,4588,0
2026-05-01 01:10:00,94872.508,94913.991,94868.104,94893.79,150,4588,0
2026-05-01 01:15:00,94896.208,94906.198,94819.693,94850.706,150,4588,0
2026-05-01 01:20:00,94851.224,94906.591,94833.445,94833.445,150,4588,0
2026-05-01 01:25:00,94833.285,94851.938,94801.881,94832.976,150,4588,0
2026-05-01 01:30:00,94831.839,94865.184,94799.752,94826.217,150,4588,0
2026-05-01 01:35:00,94829.587,94850.928,94816.804,94833.158,150,4588,0
2026-05-01 01:40:00,94834.22,94838.911,94738.741,94739.897,150,4588,0
2026-05-01 01:45:00,94739.499,94741.974,94709.799,94709.799,150,4588,0
2026-05-01 01:50:00,94717.608,94732.516,94681.201,94726.093,150,4588,0
2026-05-01 01:55:00,94725.688,94728.902,94676.733,94683.931,149,4588,0
2026-05-01 02:00:00,94685.981,94717.497,94666.928,94699.91,150,4588,0
2026-05-01 02:05:00,94701.435,94746.118,94690.117,94715.506,150,4588,0
2026-05-01 02:10:00,94713.809,94784.625,94707.191,94731.851,150,4588,0
2026-05-01 02:15:00,94732.26,94759.068,94716.025,94748.835,150,4588,0
2026-05-01 02:20:00,94745.119,94809.968,94728.756,94792.442,150,4588,0
2026-05-01 02:25:00,94792.303,94866.627,94777.506,94847.555,150,4588,0
2026-05-01 02:30:00,94856.237,94894.927,94841.09,94871.88,150,4588,0
2026-05-01 02:35:00,94872.371,94949.841,94872.371,94949.841,150,4588,0
2026-05-01 02:40:00,94951.091,94991.058,94934.706,94988.832,150,4588,0
2026-05-01 02:45:00,94980.246,94986.713,94942.075,94973.442,150,4588,0
2026-05-01 02:50:00,94973.118,94978.396,94882.942,94885.557,150,4588,0
2026-05-01 02:55:00,94885.945,94893.519,94857.983,94863.446,150,4588,0
2026-05-01 03:00:00,94865.243,94913.868,94862.483,94875.801,150,4588,0
2026-05-01 03:05:00,94876.661,94908.975,94850.242,94865.02,150,4588,0
2026-05-01 03:10:00,94873.146,94921.174,94847.01,94857.408,150,4588,0
2026-05-01 03:15:00,94858.837,94897.709,94826.224,94875.566,150,4588,0
2026-05-01 03:20:00,94877.403,94893.879,94849.073,94859.808,150,4588,0
2026-05-01 03:25:00,94858.322,94872.202,94815.028,94834.328,150,4588,0
2026-05-01 03:30:00,94841.416,94852.48,94773.408,94780.304,150,4588,0
2026-05-01 03:35:00,94783.652,94818.006,94765.409,94805.876,150,4588,0
2026-05-01 03:40:00,94803.206,94815.596,94769.965,94808.35,150,4588,0
2026-05-01 03:45:00,94808.232,94830.785,94768.562,94769.482,150,4588,0
2026-05-01 03:50:00,94774.257,94799.589,94733.881,94736.979,150,4588,0
2026-05-01 03:55:00,94739.04,94761.876,94716.87,94755.553,150,4588,0
2026-05-01 04:00:00,94761.53,94761.53,94669.464,94676.79,150,4588,0
2026-05-01 04:05:00,94678.11,94705.68,94637.944,94638.094,150,4588,0
2026-05-01 04:10:00,94634.359,94690.437,94624.724,94672.689,150,4588,0
2026-05-01 04:15:00,94672.366,94742.277,94668.813,94742.06,150,4588,0
2026-05-01 04:20:00,94738.219,94738.219,94663.928,94677.56,150,4588,0
2026-05-01 04:25:00,94667.798,94711.919,94667.798,94699.862,150,4588,0
2026-05-01 04:30:00,94698.919,94712.477,94664.087,94692.982,150,4588,0
2026-05-01 04:35:00,94688.177,94744.056,94685.11,94697.429,150,4588,0
2026-05-01 04:40:00,94700.676,94735.436,94691.665,94696.42,150,4588,0
2026-05-01 04:45:00,94694.617,94721.032,94680.209,94690.941,150,4588,0
2026-05-01 04:50:00,94684.302,94735.603,94667.58,94727.148,150,4588,0
2026-05-01 04:55:00,94725.662,94756.659,94678.076,94689.845,150,4588,0
2026-05-01 05:00:00,94691.83,94721.741,94690.264,94712.886,150,4588,0
2026-05-01 05:05:00,94710.588,94715.408,94672.024,94685.65,150,4588,0
2026-05-01 05:10:00,94682.647,94686.092,94629.878,94671.925,150,4588,0
2026-05-01 05:15:00,94669.617,94753.363,94664.162,94751.234,150,4588,0
2026-05-01 05:20:00,94750.332,94821.137,94737.92,94801.011,150,4588,0
2026-05-01 05:25:00,94801.548,94819.183,94727.176,94727.176,150,4588,0
2026-05-01 05:30:00,94727.93,94768.623,94718.621,94753.266,150,4588,0
2026-05-01 05:35:00,94752.539,94821.758,94750.447,94807.971,150,4588,0
2026-05-01 05:40:00,94806.169,94863.73,94793.98,94796.214,150,4588,0
2026-05-01 05:45:00,94793.244,94884.385,94781.531,94873.496,150,4588,0
2026-05-01 05:50:00,94869.569,94921.673,94858.605,94885.619,150,4588,0
2026-05-01 05:55:00,94888.603,94888.603,94836.457,94862.676,150,4588,0
2026-05-01 06:00:00,94865.562,94924.601,94852.941,94921.072,150,4588,0
2026-05-01 06:05:00,94914.493,94914.493,94876.745,94896.678,150,4588,0
2026-05-01 06:10:00,94897.27,94947.398,94889.892,94933.981,150,4588,0
2026-05-01 06:15:00,94940.046,94948.984,94895.96,94932.191,150,4588,0
2026-05-01 06:20:00,94940.471,94956.4,94901.977,94905.029,150,4588,0
2026-05-01 06:25:00,94907.123,94972.506,94901.867,94957.341,150,4588,0
2026-05-01 06:30:00,94955.961,94984.712,94944.998,94962.544,150,4588,0
