time,Open,High,Low,Close,Volume,spread,Volume
2025-06-25 23:00:00,2718.345,2720.404,2715.004,2716.698,450,196,0
2025-06-25 23:15:00,2716.59,2723.574,2715.546,2723.242,449,196,0
2025-06-25 23:30:00,2723.213,2725.207,2720.17,2720.197,449,196,0
2025-06-25 23:45:00,2720.301,2720.836,2718.347,2719.63,450,196,0
2025-06-26 00:00:00,2719.723,2724.569,2719.57,2720.307,450,196,0
2025-06-26 00:15:00,2720.481,2728.2,2720.481,2726.685,448,196,0
2025-06-26 00:30:00,2726.5,2730.697,2726.5,2728.833,450,196,0
2025-06-26 00:45:00,2728.789,2732.78,2728.31,2732.684,449,196,0
2025-06-26 01:00:00,2732.331,2733.099,2727.459,2730.039,449,196,0
2025-06-26 01:15:00,2729.844,2736.003,2727.22,2734.752,449,196,0
2025-06-26 01:30:00,2734.789,2741.042,2734.329,2740.472,448,196,0
2025-06-26 01:45:00,2740.734,2741.433,2735.18,2736.575,448,196,0
2025-06-26 02:00:00,2736.659,2745.557,2736.015,2744.554,447,196,0
2025-06-26 02:15:00,2744.699,2745.989,2741.838,2744.599,450,196,0
2025-06-26 02:30:00,2744.615,2750.161,2744.074,2747.975,450,196,0
2025-06-26 02:45:00,2748.201,2750.427,2743.804,2745.28,449,196,0
2025-06-26 03:00:00,2744.982,2746.984,2742.367,2745.134,450,196,0
2025-06-26 03:15:00,2745.348,2747.221,2742.765,2744.786,450,196,0
2025-06-26 03:30:00,2744.869,2749.332,2744.869,2747.092,449,196,0
2025-06-26 03:45:00,2747.148,2750.237,2745.911,2749.818,450,196,0
2025-06-26 04:00:00,2750.171,2751.966,2747.878,2749.974,450,196,0
2025-06-26 04:15:00,2750.166,2754.671,2749.105,2751.42,450,196,0
2025-06-26 04:30:00,2751.216,2751.763,2745.217,2746.11,450,196,0
2025-06-26 04:45:00,2746.332,2746.649,2741.649,2742.094,449,196,0
2025-06-26 05:00:00,2741.97,2742.84,2734.219,2734.834,449,196,0
2025-06-26 05:15:00,2734.693,2738.119,2734.004,2735.776,450,196,0
2025-06-26 05:30:00,2735.721,2739.076,2734.698,2737.435,449,196,0
