time,Open,High,Low,Close,Volume,spread,Volume
2025-12-31 23:00:00,2389.048,2392.222,2387.98,2388.344,300,176,0
2025-12-31 23:10:00,2388.143,2389.1,2386.024,2387.505,299,176,0
2025-12-31 23:20:00,2387.468,2389.797,2386.013,2386.784,300,176,0
2025-12-31 23:30:00,2386.904,2387.571,2383.708,2383.942,298,176,0
2025-12-31 23:40:00,2383.967,2384.466,2378.727,2379.197,300,176,0
2025-12-31 23:50:00,2379.202,2383.268,2379.014,2382.544,299,176,0
2026-01-01 00:00:00,2382.6,2383.286,2379.306,2382.361,298,176,0
2026-01-01 00:10:00,2382.632,2385.024,2380.766,2384.716,299,176,0
2026-01-01 00:20:00,2384.797,2385.464,2379.977,2381.5,300,176,0
2026-01-01 00:30:00,2381.538,2384.956,2380.824,2384.339,297,176,0
2026-01-01 00:40:00,2384.405,2384.831,2379.031,2379.031,299,176,0
2026-01-01 00:50:00,2379.0,2379.055,2375.566,2376.357,300,176,0
2026-01-01 01:00:00,2376.499,2378.078,2375.472,2375.819,300,176,0
2026-01-01 01:10:00,2375.869,2378.072,2375.512,2376.015,298,176,0
2026-01-01 01:20:00,2375.836,2378.495,2373.706,2374.543,300,176,0
2026-01-01 01:30:00,2374.334,2374.536,2372.763,2373.047,298,176,0
2026-01-01 01:40:00,2372.857,2376.209,2372.503,2375.419,300,176,0
2026-01-01 01:50:00,2375.071,2376.822,2374.26,2376.517,297,176,0
2026-01-01 02:00:00,2376.248,2379.717,2376.068,2378.249,299,176,0
2026-01-01 02:10:00,2378.377,2381.026,2377.718,2379.017,299,176,0
2026-01-01 02:20:00,2379.12,2381.756,2377.469,2381.682,300,176,0
2026-01-01 02:30:00,2381.584,2383.995,2379.691,2383.065,298,176,0
2026-01-01 02:40:00,2383.046,2385.476,2382.637,2382.638,298,176,0
2026-01-01 02:50:00,2382.397,2384.933,2381.686,2383.132,300,176,0
2026-01-01 03:00:00,2383.07,2383.718,2380.566,2380.753,299,176,0
2026-01-01 03:10:00,2380.895,2382.943,2379.123,2382.327,300,176,0
2026-01-01 03:20:00,2382.292,2384.759,2380.682,2383.393,298,176,0
2026-01-01 03:30:00,2383.378,2390.621,2382.669,2390.567,298,176,0
