time,Open,High,Low,Close,Volume,spread,Volume
2026-03-26 23:00:00,682.26,688.86,679.78,688.86,884,21,0
2026-03-26 23:30:00,688.95,689.29,682.31,685.84,887,21,0
2026-03-27 00:00:00,686.1,686.93,680.92,682.75,882,21,0
2026-03-27 00:30:00,683.0,688.32,681.93,686.5,877,21,0
2026-03-27 01:00:00,686.72,694.58,683.86,692.41,885,21,0
2026-03-27 01:30:00,692.72,699.61,691.32,698.22,885,21,0
2026-03-27 02:00:00,697.92,708.44,696.51,706.16,884,21,0
2026-03-27 02:30:00,706.09,706.61,695.47,698.89,883,21,0
2026-03-27 03:00:00,699.06,700.44,694.41,695.88,880,21,0
2026-03-27 03:30:00,695.74,702.07,695.25,699.03,882,21,0
2026-03-27 04:00:00,699.18,700.44,687.93,688.53,882,21,0
2026-03-27 04:30:00,688.36,689.34,681.33,681.79,886,21,0
2026-03-27 05:00:00,682.2,688.26,680.09,686.47,885,21,0
2026-03-27 05:30:00,686.58,688.47,681.28,682.61,882,21,0
2026-03-27 06:00:00,682.91,685.09,678.16,678.66,882,21,0
2026-03-27 06:30:00,678.67,682.81,677.4,681.03,873,21,0
2026-03-27 07:00:00,681.02,686.54,678.52,683.46,876,21,0
2026-03-27 07:30:00,683.64,697.22,683.21,696.76,884,21,0
2026-03-27 08:00:00,696.66,698.6,694.54,696.89,875,21,0
2026-03-27 08:30:00,696.93,704.29,695.18,703.07,883,21,0
2026-03-27 09:00:00,703.06,714.2,702.0,713.61,882,21,0
2026-03-27 09:30:00,713.67,716.01,709.66,715.25,885,21,0
2026-03-27 10:00:00,714.98,721.98,711.26,721.92,879,21,0
2026-03-27 10:30:00,721.8,730.25,721.26,727.47,880,21,0
2026-03-27 11:00:00,727.79,729.16,721.57,722.48,878,21,0
2026-03-27 11:30:00,722.46,723.91,713.65,716.41,883,21,0
2026-03-27 12:00:00,716.43,727.99,715.01,724.54,884,21,0
2026-03-27 12:30:00,724.76,727.62,720.91,721.31,885,21,0
2026-03-27 13:00:00,721.32,724.6,719.31,724.14,888,21,0
2026-03-27 13:30:00,724.31,726.04,716.24,722.85,879,21,0
2026-03-27 14:00:00,722.82,722.82,709.58,709.75,878,21,0
2026-03-27 14:30:00,709.64,710.85,706.49,708.75,889,21,0
2026-03-27 15:00:00,708.3,712.72,704.53,710.08,870,21,0
2026-03-27 15:30:00,710.48,721.44,709.44,721.27,878,21,0
2026-03-27 16:00:00,721.37,722.54,713.26,714.51,880,21,0
2026-03-27 16:30:00,714.3,717.69,711.1,714.1,886,21,0
2026-03-27 17:00:00,713.96,714.49,706.37,708.19,877,21,0
2026-03-27 17:30:00,707.92,712.46,707.1,708.98,881,21,0
2026-03-27 18:00:00,709.06,709.39,699.83,704.37,881,21,0
2026-03-27 18:30:00,704.2,706.07,698.59,705.78,873,21,0
2026-03-27 19:00:00,706.32,707.44,692.85,694.11,881,21,0
2026-03-27 19:30:00,694.08,704.69,693.92,703.33,880,21,0
2026-03-27 20:00:00,703.19,712.91,700.11,712.87,882,21,0
2026-03-27 20:30:00,713.14,721.53,713.14,715.94,882,21,0
2026-03-27 21:00:00,715.99,717.24,706.76,709.97,873,21,0
2026-03-27 21:30:00,709.67,713.46,700.1,700.54,874,21,0
2026-03-27 22:00:00,700.88,708.18,698.46,706.96,881,21,0
2026-03-27 22:30:00,707.03,710.54,704.27,705.89,883,21,0
2026-03-27 23:00:00,706.26,708.42,696.7,698.81,880,21,0
2026-03-27 23:30:00,698.63,702.52,696.59,697.3,882,21,0
2026-03-28 00:00:00,697.04,697.05,687.81,692.63,876,21,0
2026-03-28 00:30:00,692.89,694.59,688.87,692.82,875,21,0
2026-03-28 01:00:00,692.94,695.75,690.33,691.84,884,21,0
2026-03-28 01:30:00,691.96,693.23,686.65,689.34,882,21,0
2026-03-28 02:00:00,689.35,692.49,687.45,690.09,881,21,0
2026-03-28 02:30:00,689.89,693.18,688.44,690.01,884,21,0
2026-03-28 03:00:00,689.95,689.95,682.75,684.19,877,21,0
2026-03-28 03:30:00,684.13,688.72,680.84,685.08,881,21,0
2026-03-28 04:00:00,684.78,689.58,682.04,688.71,889,21,0
2026-03-28 04:30:00,688.56,700.21,687.54,700.17,878,21,0
2026-03-28 05:00:00,700.07,700.07,692.71,692.83,884,21,0
2026-03-28 05:30:00,692.74,695.14,688.85,694.76,886,21,0
2026-03-28 06:00:00,694.71,704.17,692.29,702.85,870,21,0
2026-03-28 06:30:00,702.85,705.74,698.52,705.74,877,21,0
2026-03-28 07:00:00,705.62,708.25,703.78,705.66,879,21,0
2026-03-28 07:30:00,705.94,707.01,700.52,704.96,879,21,0
2026-03-28 08:00:00,705.0,714.27,704.09,708.77,875,21,0
2026-03-28 08:30:00,708.56,716.18,708.23,708.95,878,21,0
2026-03-28 09:00:00,708.61,711.57,706.2,709.09,875,21,0
2026-03-28 09:30:00,709.19,714.83,707.88,714.76,878,21,0
2026-03-28 10:00:00,714.76,716.4,708.61,710.72,884,21,0
2026-03-28 10:30:00,710.71,713.99,707.94,713.99,876,21,0
2026-03-28 11:00:00,713.96,714.59,707.14,707.92,885,21,0
2026-03-28 11:30:00,708.18,709.27,702.39,704.02,878,21,0
2026-03-28 12:00:00,704.1,704.76,697.86,698.05,877,21,0
2026-03-28 12:30:00,698.05,703.53,695.79,701.12,880,21,0
2026-03-28 13:00:00,701.23,707.51,700.97,704.86,876,21,0
2026-03-28 13:30:00,704.59,706.32,699.38,699.88,880,21,0
2026-03-28 14:00:00,699.95,703.54,695.24,695.63,877,21,0
2026-03-28 14:30:00,695.57,704.19,695.09,701.89,878,21,0
2026-03-28 15:00:00,702.31,704.21,694.01,704.13,876,21,0
2026-03-28 15:30:00,704.38,716.88,702.84,716.46,873,21,0
2026-03-28 16:00:00,716.44,717.34,709.98,714.63,881,21,0
2026-03-28 16:30:00,714.75,723.4,714.12,722.28,888,21,0
2026-03-28 17:00:00,722.28,723.38,718.03,722.97,876,21,0
2026-03-28 17:30:00,722.66,724.61,711.52,711.89,885,21,0
