time,Open,High,Low,Close,Volume,spread,Volume
2026-03-26 23:00:00,103.1275,103.3246,103.0908,103.1798,450,160,0
2026-03-26 23:15:00,103.1849,103.2895,102.862,103.1383,450,160,0
2026-03-26 23:30:00,103.1155,103.4458,103.1155,103.1556,448,160,0
2026-03-26 23:45:00,103.1683,103.619,103.1471,103.367,449,160,0
2026-03-27 00:00:00,103.3749,103.5837,103.0378,103.0817,449,160,0
2026-03-27 00:15:00,103.0862,103.1093,102.4307,102.6421,450,160,0
2026-03-27 00:30:00,102.6506,102.8422,102.5589,102.7049,450,160,0
2026-03-27 00:45:00,102.691,102.9256,102.5858,102.6663,447,160,0
2026-03-27 01:00:00,102.6558,102.9297,102.61,102.8847,450,160,0
2026-03-27 01:15:00,102.8748,103.1909,102.8005,102.921,450,160,0
2026-03-27 01:30:00,102.8938,103.3198,102.6739,103.2206,449,160,0
2026-03-27 01:45:00,103.2021,103.2109,102.5555,102.5609,450,160,0
2026-03-27 02:00:00,102.5676,102.5992,102.0966,102.1841,449,160,0
2026-03-27 02:15:00,102.1693,102.2536,101.9555,102.1754,449,160,0
2026-03-27 02:30:00,102.1962,102.3284,102.0863,102.3061,448,160,0
2026-03-27 02:45:00,102.3089,102.6054,102.2259,102.4809,450,160,0
2026-03-27 03:00:00,102.4717,102.6014,102.2679,102.4909,447,160,0
2026-03-27 03:15:00,102.4935,102.6211,102.2667,102.473,449,160,0
2026-03-27 03:30:00,102.461,102.8321,102.3727,102.7579,448,160,0
2026-03-27 03:45:00,102.7517,103.0375,102.7211,102.9518,450,160,0
2026-03-27 04:00:00,102.9389,103.0931,102.786,102.933,448,160,0
2026-03-27 04:15:00,102.9229,103.0555,102.7406,103.0425,448,160,0
2026-03-27 04:30:00,103.0611,103.1547,102.8537,102.923,450,160,0
2026-03-27 04:45:00,102.9119,103.1611,102.6405,102.6405,449,160,0
2026-03-27 05:00:00,102.6542,102.8562,102.6053,102.7496,449,160,0
2026-03-27 05:15:00,102.7751,102.8202,102.0975,102.3483,449,160,0
2026-03-27 05:30:00,102.3686,102.4057,102.0137,102.3162,449,160,0
2026-03-27 05:45:00,102.3083,102.8102,102.3023,102.4231,450,160,0
2026-03-27 06:00:00,102.4078,102.429,102.0183,102.2498,450,160,0
2026-03-27 06:15:00,102.2441,102.5043,102.1574,102.2805,446,160,0
2026-03-27 06:30:00,102.2853,102.5624,102.1349,102.1969,447,160,0
2026-03-27 06:45:00,102.1979,102.3015,102.0665,102.133,448,160,0
2026-03-27 07:00:00,102.1432,102.6248,101.8838,102.4942,449,160,0
2026-03-27 07:15:00,102.4777,102.5987,102.1236,102.5008,449,160,0
2026-03-27 07:30:00,102.5018,102.551,102.324,102.5214,447,160,0
2026-03-27 07:45:00,102.5328,102.6601,102.1045,102.2814,449,160,0
2026-03-27 08:00:00,102.28,102.4839,102.1277,102.418,449,160,0
2026-03-27 08:15:00,102.4459,102.4738,102.0718,102.1405,449,160,0
2026-03-27 08:30:00,102.1268,102.2603,101.5743,101.6317,449,160,0
2026-03-27 08:45:00,101.6488,101.8971,101.5162,101.8024,449,160,0
2026-03-27 09:00:00,101.8015,101.9559,101.6672,101.7278,448,160,0
2026-03-27 09:15:00,101.7254,101.8294,101.2483,101.2483,448,160,0
