time,open,high,low,close,tick_volume,spread,real_volume
2023-07-28 00:00:00,138.872,139.042,138.742,139.018,1304,0,0
2023-07-28 00:10:00,139.024,139.163,139.02,139.124,906,0,0
2023-07-28 00:20:00,139.127,139.189,139.048,139.068,630,0,0
2023-07-28 00:30:00,139.068,139.22,139.019,139.152,743,1,0
2023-07-28 00:40:00,139.15,139.355,139.07,139.353,1215,0,0
2023-07-28 00:50:00,139.353,139.513,139.282,139.475,1431,0,0
2023-07-28 01:00:00,139.475,139.526,139.287,139.36,876,0,0
2023-07-28 01:10:00,139.36,139.477,139.252,139.441,775,0,0
2023-07-28 01:20:00,139.441,139.484,139.266,139.31,1030,0,0
2023-07-28 01:30:00,139.31,139.363,139.195,139.3,825,0,0
2023-07-28 01:40:00,139.3,139.414,139.297,139.357,827,0,0
2023-07-28 01:50:00,139.359,139.387,139.265,139.325,709,1,0
2023-07-28 02:00:00,139.33,139.395,139.302,139.365,531,0,0
2023-07-28 02:10:00,139.365,139.594,139.334,139.435,786,1,0
2023-07-28 02:20:00,139.435,139.521,139.358,139.36,425,1,0
2023-07-28 02:30:00,139.36,139.399,139.061,139.155,1361,4,0
2023-07-28 02:40:00,139.153,139.303,139.152,139.277,762,7,0
2023-07-28 02:50:00,139.277,139.29,139.139,139.227,1198,1,0
2023-07-28 03:00:00,139.229,139.29,139.156,139.21,841,0,0
2023-07-28 03:10:00,139.21,139.211,139.119,139.135,950,5,0
2023-07-28 03:20:00,139.135,140.859,138.435,139.679,1222,0,0
2023-07-28 03:30:00,139.679,141.076,139.491,140.405,3802,0,0
2023-07-28 03:40:00,140.398,140.447,139.418,139.734,3143,0,0
2023-07-28 03:50:00,139.722,140.069,139.607,139.72,2109,0,0
2023-07-28 04:00:00,139.72,139.789,138.439,138.444,2880,0,0
2023-07-28 04:10:00,138.446,138.679,138.065,138.332,2950,0,0
2023-07-28 04:20:00,138.332,138.739,138.223,138.679,2247,0,0
2023-07-28 04:30:00,138.679,138.868,138.439,138.867,1692,0,0
2023-07-28 04:40:00,138.874,139.105,138.611,138.616,1847,0,0
2023-07-28 04:50:00,138.616,138.842,138.476,138.763,1628,0,0
2023-07-28 05:00:00,138.761,138.761,138.549,138.562,1446,0,0
2023-07-28 05:10:00,138.561,138.682,138.559,138.658,1067,0,0
2023-07-28 05:20:00,138.658,138.925,138.658,138.793,1503,0,0
2023-07-28 05:30:00,138.793,139.162,138.793,139.055,2464,0,0
2023-07-28 05:40:00,139.053,139.255,138.951,139.14,1446,0,0
2023-07-28 05:50:00,139.14,139.264,139.073,139.139,1408,0,0
2023-07-28 06:00:00,139.141,139.183,138.921,139.049,1642,0,0
2023-07-28 06:10:00,139.049,139.18,138.978,139.116,1085,0,0
2023-07-28 06:20:00,139.116,139.361,139.092,139.348,1348,0,0
2023-07-28 06:30:00,139.348,139.772,139.289,139.634,2667,0,0
2023-07-28 06:40:00,139.636,139.659,139.212,139.276,2431,0,0
2023-07-28 06:50:00,139.276,139.499,139.184,139.269,2027,0,0
2023-07-28 07:00:00,139.269,139.343,138.892,139.127,2321,0,0
2023-07-28 07:10:00,139.127,139.272,138.888,139.029,1632,0,0
2023-07-28 07:20:00,139.029,139.498,139.019,139.492,1807,0,0
