time,open,high,low,close,tick_volume,spread,real_volume
2024-04-01 00:00:00,8087.4,8088.5,8086.1,8087.7,300,1,0
2024-04-01 00:05:00,8087.6,8090.5,8087.3,8089.9,300,1,0
2024-04-01 00:10:00,8090.0,8090.0,8088.3,8088.9,300,1,0
2024-04-01 00:15:00,8088.8,8089.7,8087.3,8089.1,300,1,0
2024-04-01 00:20:00,8089.0,8090.5,8087.7,8088.3,300,1,0
2024-04-01 00:25:00,8088.4,8089.2,8086.2,8086.3,300,1,0
2024-04-01 00:30:00,8086.4,8089.4,8086.3,8089.3,300,1,0
2024-04-01 00:35:00,8089.2,8089.4,8086.8,8086.9,300,1,0
2024-04-01 00:40:00,8086.8,8087.2,8084.1,8086.1,300,1,0
2024-04-01 00:45:00,8086.0,8086.8,8085.0,8086.1,300,1,0
2024-04-01 00:50:00,8086.2,8088.0,8086.1,8087.1,300,1,0
2024-04-01 00:55:00,8087.2,8087.6,8085.4,8087.1,300,1,0
2024-04-01 01:00:00,8087.0,8089.4,8085.6,8087.9,300,1,0
2024-04-01 01:05:00,8088.0,8090.0,8087.4,8089.1,300,1,0
2024-04-01 01:10:00,8089.0,8089.7,8088.1,8089.3,300,1,0
2024-04-01 01:15:00,8089.2,8090.9,8087.8,8089.7,300,1,0
2024-04-01 01:20:00,8089.8,8090.1,8088.9,8089.1,300,1,0
2024-04-01 01:25:00,8089.2,8093.3,8088.8,8091.5,300,1,0
2024-04-01 01:30:00,8091.6,8093.0,8091.1,8092.3,300,1,0
2024-04-01 01:35:00,8092.2,8094.4,8090.9,8091.3,300,1,0
2024-04-01 01:40:00,8091.2,8091.7,8088.2,8089.3,300,1,0
2024-04-01 01:45:00,8089.4,8090.0,8087.1,8087.1,300,1,0
2024-04-01 01:50:00,8087.0,8087.1,8084.9,8086.9,300,1,0
2024-04-01 01:55:00,8086.8,8087.8,8086.0,8086.1,300,1,0
2024-04-01 02:00:00,8086.2,8086.8,8082.0,8082.1,300,1,0
2024-04-01 02:05:00,8082.2,8082.3,8080.1,8080.7,300,1,0
2024-04-01 02:10:00,8080.8,8083.8,8080.7,8083.1,300,1,0
2024-04-01 02:15:00,8083.2,8084.9,8082.8,8084.5,300,1,0
2024-04-01 02:20:00,8084.4,8086.4,8083.9,8085.5,300,1,0
2024-04-01 02:25:00,8085.4,8086.2,8084.8,8085.7,300,1,0
2024-04-01 02:30:00,8085.8,8086.1,8083.7,8083.7,300,1,0
2024-04-01 02:35:00,8083.6,8083.8,8082.0,8082.1,300,1,0
2024-04-01 02:40:00,8082.0,8082.7,8080.3,8082.3,300,1,0
2024-04-01 02:45:00,8082.2,8082.8,8079.3,8079.7,300,1,0
2024-04-01 02:50:00,8079.8,8079.8,8077.6,8077.7,300,1,0
2024-04-01 02:55:00,8077.6,8079.1,8076.6,8077.5,300,1,0
2024-04-01 03:00:00,8077.6,8081.6,8077.6,8081.5,300,1,0
2024-04-01 03:05:00,8081.4,8081.4,8078.4,8079.9,300,1,0
2024-04-01 03:10:00,8080.0,8081.4,8079.9,8080.3,300,1,0
2024-04-01 03:15:00,8080.2,8082.8,8080.1,8081.9,300,1,0
2024-04-01 03:20:00,8081.8,8083.9,8081.0,8083.3,300,1,0
2024-04-01 03:25:00,8083.4,8085.4,8082.8,8084.5,300,1,0
2024-04-01 03:30:00,8084.6,8086.4,8084.6,8085.5,300,1,0
2024-04-01 03:35:00,8085.6,8087.0,8085.3,8085.7,300,1,0
2024-04-01 03:40:00,8085.6,8087.3,8084.8,8086.9,300,1,0
2024-04-01 03:45:00,8087.0,8088.4,8086.4,8087.7,300,1,0
2024-04-01 03:50:00,8087.8,8091.0,8087.8,8090.5,300,1,0
2024-04-01 03:55:00,8090.6,8093.9,8090.3,8092.3,300,1,0
2024-04-01 04:00:00,8092.2,8093.5,8091.3,8093.3,300,1,0
2024-04-01 04:05:00,8093.2,8095.9,8092.8,8094.7,300,1,0
2024-04-01 04:10:00,8094.6,8096.9,8094.6,8096.3,300,1,0
2024-04-01 04:15:00,8096.2,8096.9,8093.8,8094.5,300,1,0
2024-04-01 04:20:00,8094.6,8096.5,8093.1,8095.1,300,1,0
2024-04-01 04:25:00,8095.2,8096.4,8094.8,8094.9,300,1,0
2024-04-01 04:30:00,8094.8,8094.9,8092.7,8092.9,300,1,0
2024-04-01 04:35:00,8093.0,8093.4,8089.6,8089.7,300,1,0
2024-04-01 04:40:00,8089.6,8090.0,8088.3,8088.5,300,1,0
2024-04-01 04:45:00,8088.4,8090.7,8088.2,8088.3,300,1,0
2024-04-01 04:50:00,8088.4,8091.0,8087.2,8090.9,300,1,0
2024-04-01 04:55:00,8090.8,8092.6,8089.3,8091.1,300,1,0
2024-04-01 05:00:00,8091.2,8092.7,8090.4,8090.7,300,1,0
2024-04-01 05:05:00,8090.8,8091.6,8089.4,8090.3,300,1,0
2024-04-01 05:10:00,8090.4,8093.1,8089.3,8093.1,300,1,0
2024-04-01 05:15:00,8093.2,8095.0,8093.1,8094.7,300,1,0
2024-04-01 05:20:00,8094.8,8094.8,8090.3,8090.7,300,1,0
